Time,FR_t0,FR_t1,FR_t2,FL_t0,FL_t1,FL_t2,RL_t0,RL_t1,RL_t2,RR_t0,RR_t1,RR_t2,FR_q0,FR_q1,FR_q2,FL_q0,FL_q1,FL_q2,RL_q0,RL_q1,RL_q2,RR_q0,RR_q1,RR_q2,gyro_0,gyro_1,gyro_2,acc_0,acc_1,acc_2,foot_distance,class
1.9779,1.01172,-4.77344,5.37891,-3.01562,3.75781,10.4609,-0.86328,-4.67188,6.15625,4.03125,5.09375,10.0547,0.044387,1.16405,-2.17704,-0.07236,0.799569,-1.5846,-0.09489,1.14074,-2.1596,0.036454,0.780252,-1.56571,0.057624,0.021828,-0.13472,0.434548,0.040701,17.2155,-304.135,1
1.98829,-2,3.3125,3.00391,-3.26172,-0.24609,6.97266,0.9375,3.1875,2.1875,4.03125,0.738281,7.86328,0.028945,0.775529,-1.97377,-0.07636,0.886042,-1.57108,-0.08496,0.758331,-1.95512,0.040148,0.869147,-1.55687,0.11941,-0.26792,0.037852,1.09176,0.56982,4.6675,-304.895,1
2.00009,-2,3.3125,3.00391,-3.26172,-0.24609,6.97266,0.9375,3.1875,2.1875,4.03125,0.738281,7.86328,0.028945,0.775529,-1.97377,-0.07636,0.886042,-1.57108,-0.08496,0.758331,-1.95512,0.040148,0.869147,-1.55687,0.11941,-0.26792,0.037852,1.09176,0.56982,4.6675,-304.895,1
2.01039,-2,3.3125,3.00391,-3.26172,-0.24609,6.97266,0.9375,3.1875,2.1875,4.03125,0.738281,7.86328,0.028945,0.775529,-1.97377,-0.07636,0.886042,-1.57108,-0.08496,0.758331,-1.95512,0.040148,0.869147,-1.55687,0.11941,-0.26792,0.037852,1.09176,0.56982,4.6675,-304.895,1
2.02056,-2,3.3125,3.00391,-3.26172,-0.24609,6.97266,0.9375,3.1875,2.1875,4.03125,0.738281,7.86328,0.028945,0.775529,-1.97377,-0.07636,0.886042,-1.57108,-0.08496,0.758331,-1.95512,0.040148,0.869147,-1.55687,0.11941,-0.26792,0.037852,1.09176,0.56982,4.6675,-304.895,1
2.03089,-0.46875,2.54688,-10.3125,-4.84766,-4.07812,6.71484,0.738281,2.99219,-8.79297,3.73438,-3.53516,9.83203,0.022224,0.580784,-1.59797,-0.07273,0.971727,-1.5408,-0.08084,0.577695,-1.59603,0.039845,0.951804,-1.54,-0.29072,-0.1859,0.143313,1.77769,0.1652,9.01656,-304.558,1
2.04197,-0.46875,2.54688,-10.3125,-4.84766,-4.07812,6.71484,0.738281,2.99219,-8.79297,3.73438,-3.53516,9.83203,0.022224,0.580784,-1.59797,-0.07273,0.971727,-1.5408,-0.08084,0.577695,-1.59603,0.039845,0.951804,-1.54,-0.29072,-0.1859,0.143313,1.77769,0.1652,9.01656,-304.558,1
2.05635,-0.46875,2.54688,-10.3125,-4.84766,-4.07812,6.71484,0.738281,2.99219,-8.79297,3.73438,-3.53516,9.83203,0.022224,0.580784,-1.59797,-0.07273,0.971727,-1.5408,-0.08084,0.577695,-1.59603,0.039845,0.951804,-1.54,-0.29072,-0.1859,0.143313,1.77769,0.1652,9.01656,-304.558,1
2.06752,4.07812,0.914062,10.4258,1.43359,0,-2.44531,-3.01562,2.05078,12.3164,-1.25781,-0.19531,-2.03906,0.033971,0.697352,-1.58985,-0.06292,1.15036,-1.78734,-0.08556,0.683061,-1.55667,0.045477,1.12651,-1.78839,0.199304,0.13155,0.127334,-1.99198,-1.78488,16.4087,-262.687,1
2.08134,4.07812,0.914062,10.4258,1.43359,0,-2.44531,-3.01562,2.05078,12.3164,-1.25781,-0.19531,-2.03906,0.033971,0.697352,-1.58985,-0.06292,1.15036,-1.78734,-0.08556,0.683061,-1.55667,0.045477,1.12651,-1.78839,0.199304,0.13155,0.127334,-1.99198,-1.78488,16.4087,-262.687,1
2.09183,4.07812,0.914062,10.4258,1.43359,0,-2.44531,-3.01562,2.05078,12.3164,-1.25781,-0.19531,-2.03906,0.033971,0.697352,-1.58985,-0.06292,1.15036,-1.78734,-0.08556,0.683061,-1.55667,0.045477,1.12651,-1.78839,0.199304,0.13155,0.127334,-1.99198,-1.78488,16.4087,-262.687,1
2.10223,4.07812,0.914062,10.4258,1.43359,0,-2.44531,-3.01562,2.05078,12.3164,-1.25781,-0.19531,-2.03906,0.033971,0.697352,-1.58985,-0.06292,1.15036,-1.78734,-0.08556,0.683061,-1.55667,0.045477,1.12651,-1.78839,0.199304,0.13155,0.127334,-1.99198,-1.78488,16.4087,-262.687,1
2.11345,3.73438,3.51172,11.3164,-1.55469,-4.55078,6.67578,-3.55859,4.10547,8.71875,0.789062,-4.15234,6.82422,0.030883,0.815313,-1.60087,-0.07775,1.16235,-2.20182,-0.09235,0.787216,-1.56684,0.050019,1.1282,-2.19347,-0.25343,0.188009,0.033591,-1.30843,0.732626,16.945,-198.155,1
2.12402,3.73438,3.51172,11.3164,-1.55469,-4.55078,6.67578,-3.55859,4.10547,8.71875,0.789062,-4.15234,6.82422,0.030883,0.815313,-1.60087,-0.07775,1.16235,-2.20182,-0.09235,0.787216,-1.56684,0.050019,1.1282,-2.19347,-0.25343,0.188009,0.033591,-1.30843,0.732626,16.945,-198.155,1
2.13577,3.73438,3.51172,11.3164,-1.55469,-4.55078,6.67578,-3.55859,4.10547,8.71875,0.789062,-4.15234,6.82422,0.030883,0.815313,-1.60087,-0.07775,1.16235,-2.20182,-0.09235,0.787216,-1.56684,0.050019,1.1282,-2.19347,-0.25343,0.188009,0.033591,-1.30843,0.732626,16.945,-198.155,1
2.14689,2.71875,0.097656,7.64062,1.87891,3.53516,2.55859,-4.32812,0.171875,7.12109,-0.76563,4.10547,2.07422,0.037484,0.899303,-1.58033,-0.07569,0.751064,-1.99505,-0.09156,0.871266,-1.54355,0.029369,0.739317,-1.97038,-0.36316,-0.04528,-0.13046,0.903811,-0.15443,5.19661,-229.481,1
2.1576,2.71875,0.097656,7.64062,1.87891,3.53516,2.55859,-4.32812,0.171875,7.12109,-0.76563,4.10547,2.07422,0.037484,0.899303,-1.58033,-0.07569,0.751064,-1.99505,-0.09156,0.871266,-1.54355,0.029369,0.739317,-1.97038,-0.36316,-0.04528,-0.13046,0.903811,-0.15443,5.19661,-229.481,1
2.17359,2.71875,0.097656,7.64062,1.87891,3.53516,2.55859,-4.32812,0.171875,7.12109,-0.76563,4.10547,2.07422,0.037484,0.899303,-1.58033,-0.07569,0.751064,-1.99505,-0.09156,0.871266,-1.54355,0.029369,0.739317,-1.97038,-0.36316,-0.04528,-0.13046,0.903811,-0.15443,5.19661,-229.481,1
2.18401,4.15234,-3.36328,7.78906,0.070313,0.097656,-3.67188,-2.86719,-5.19141,8.60547,-0.39453,0.960938,-4.11719,0.033426,0.991589,-1.55287,-0.06952,0.565948,-1.60657,-0.0895,0.964218,-1.51537,0.032094,0.554382,-1.5947,0.446446,0.019697,-0.04204,2.25893,-0.73861,8.85256,-292.362,1
2.19434,4.15234,-3.36328,7.78906,0.070313,0.097656,-3.67188,-2.86719,-5.19141,8.60547,-0.39453,0.960938,-4.11719,0.033426,0.991589,-1.55287,-0.06952,0.565948,-1.60657,-0.0895,0.964218,-1.51537,0.032094,0.554382,-1.5947,0.446446,0.019697,-0.04204,2.25893,-0.73861,8.85256,-292.362,1
2.20479,4.15234,-3.36328,7.78906,0.070313,0.097656,-3.67188,-2.86719,-5.19141,8.60547,-0.39453,0.960938,-4.11719,0.033426,0.991589,-1.55287,-0.06952,0.565948,-1.60657,-0.0895,0.964218,-1.51537,0.032094,0.554382,-1.5947,0.446446,0.019697,-0.04204,2.25893,-0.73861,8.85256,-292.362,1
2.21498,4.15234,-3.36328,7.78906,0.070313,0.097656,-3.67188,-2.86719,-5.19141,8.60547,-0.39453,0.960938,-4.11719,0.033426,0.991589,-1.55287,-0.06952,0.565948,-1.60657,-0.0895,0.964218,-1.51537,0.032094,0.554382,-1.5947,0.446446,0.019697,-0.04204,2.25893,-0.73861,8.85256,-292.362,1
2.22519,-1.67969,-0.71484,-2.48438,-3.66016,0.886719,11.168,0.589844,-0.07031,-2.70703,3.08984,1.43359,13.5781,0.016895,1.15703,-1.79869,-0.07618,0.679912,-1.58957,-0.09574,1.13232,-1.76143,0.037423,0.654782,-1.54791,-0.40364,-0.07298,-0.07294,-5.02184,3.8403,16.0974,-301.649,1
2.23696,-1.67969,-0.71484,-2.48438,-3.66016,0.886719,11.168,0.589844,-0.07031,-2.70703,3.08984,1.43359,13.5781,0.016895,1.15703,-1.79869,-0.07618,0.679912,-1.58957,-0.09574,1.13232,-1.76143,0.037423,0.654782,-1.54791,-0.40364,-0.07298,-0.07294,-5.02184,3.8403,16.0974,-301.649,1
2.2487,-1.67969,-0.71484,-2.48438,-3.66016,0.886719,11.168,0.589844,-0.07031,-2.70703,3.08984,1.43359,13.5781,0.016895,1.15703,-1.79869,-0.07618,0.679912,-1.58957,-0.09574,1.13232,-1.76143,0.037423,0.654782,-1.54791,-0.40364,-0.07298,-0.07294,-5.02184,3.8403,16.0974,-301.649,1
2.25985,-1.67969,-0.71484,-2.48438,-3.66016,0.886719,11.168,0.589844,-0.07031,-2.70703,3.08984,1.43359,13.5781,0.016895,1.15703,-1.79869,-0.07618,0.679912,-1.58957,-0.09574,1.13232,-1.76143,0.037423,0.654782,-1.54791,-0.40364,-0.07298,-0.07294,-5.02184,3.8403,16.0974,-301.649,1
2.27008,1.25781,-4.64844,5.37891,-3.01562,3.26172,10.3516,-0.83984,-4.12891,6.37891,3.73438,4.96875,9.49609,0.031004,1.15127,-2.19472,-0.07557,0.805867,-1.60257,-0.10773,1.13202,-2.1793,0.043176,0.78437,-1.57334,-0.04464,0.031415,-0.18692,0.469264,-0.6608,18.8627,-301.595,1
2.28056,1.25781,-4.64844,5.37891,-3.01562,3.26172,10.3516,-0.83984,-4.12891,6.37891,3.73438,4.96875,9.49609,0.031004,1.15127,-2.19472,-0.07557,0.805867,-1.60257,-0.10773,1.13202,-2.1793,0.043176,0.78437,-1.57334,-0.04464,0.031415,-0.18692,0.469264,-0.6608,18.8627,-301.595,1
2.29124,1.25781,-4.64844,5.37891,-3.01562,3.26172,10.3516,-0.83984,-4.12891,6.37891,3.73438,4.96875,9.49609,0.031004,1.15127,-2.19472,-0.07557,0.805867,-1.60257,-0.10773,1.13202,-2.1793,0.043176,0.78437,-1.57334,-0.04464,0.031415,-0.18692,0.469264,-0.6608,18.8627,-301.595,1
2.30656,1.25781,-4.64844,5.37891,-3.01562,3.26172,10.3516,-0.83984,-4.12891,6.37891,3.73438,4.96875,9.49609,0.031004,1.15127,-2.19472,-0.07557,0.805867,-1.60257,-0.10773,1.13202,-2.1793,0.043176,0.78437,-1.57334,-0.04464,0.031415,-0.18692,0.469264,-0.6608,18.8627,-301.595,1
2.31781,-2.25,6.13281,2.66797,-3.11328,-1.0625,6.97266,1.38281,5.09375,2.14844,4.77344,0.046875,7.38281,0.026039,0.73096,-1.96961,-0.08024,0.896275,-1.58053,-0.0895,0.714913,-1.94434,0.04578,0.872841,-1.55526,0.05869,-0.26899,-0.01861,1.25576,0.416591,2.33914,-303.528,1
2.32931,-2.25,6.13281,2.66797,-3.11328,-1.0625,6.97266,1.38281,5.09375,2.14844,4.77344,0.046875,7.38281,0.026039,0.73096,-1.96961,-0.08024,0.896275,-1.58053,-0.0895,0.714913,-1.94434,0.04578,0.872841,-1.55526,0.05869,-0.26899,-0.01861,1.25576,0.416591,2.33914,-303.528,1
2.34013,-2.25,6.13281,2.66797,-3.11328,-1.0625,6.97266,1.38281,5.09375,2.14844,4.77344,0.046875,7.38281,0.026039,0.73096,-1.96961,-0.08024,0.896275,-1.58053,-0.0895,0.714913,-1.94434,0.04578,0.872841,-1.55526,0.05869,-0.26899,-0.01861,1.25576,0.416591,2.33914,-303.528,1
2.35906,-0.64063,2.66797,-10.0547,-4.44922,-4.32812,6.75,0.542969,3.08984,-8.19922,4.07812,-3.58594,9.49609,0.022708,0.544269,-1.59074,-0.07866,0.985231,-1.54504,-0.08108,0.53785,-1.57637,0.045477,0.958163,-1.53333,-0.26728,-0.15607,0.095377,2.02071,0.197522,9.75039,-303.57,1
2.37123,-0.64063,2.66797,-10.0547,-4.44922,-4.32812,6.75,0.542969,3.08984,-8.19922,4.07812,-3.58594,9.49609,0.022708,0.544269,-1.59074,-0.07866,0.985231,-1.54504,-0.08108,0.53785,-1.57637,0.045477,0.958163,-1.53333,-0.26728,-0.15607,0.095377,2.02071,0.197522,9.75039,-303.57,1
2.38141,-0.64063,2.66797,-10.0547,-4.44922,-4.32812,6.75,0.542969,3.08984,-8.19922,4.07812,-3.58594,9.49609,0.022708,0.544269,-1.59074,-0.07866,0.985231,-1.54504,-0.08108,0.53785,-1.57637,0.045477,0.958163,-1.53333,-0.26728,-0.15607,0.095377,2.02071,0.197522,9.75039,-303.57,1
2.39169,3.90625,0.691406,10.6836,1.33203,-0.29297,-2.89062,-3.23828,1.45703,11.8359,-1.40625,0.023438,-2.78125,0.034759,0.667559,-1.57924,-0.07206,1.15908,-1.76514,-0.08296,0.646425,-1.53895,0.050019,1.12766,-1.75698,0.264286,0.101723,0.224273,-2.00754,-1.42575,13.2627,-265.388,1
2.40263,3.90625,0.691406,10.6836,1.33203,-0.29297,-2.89062,-3.23828,1.45703,11.8359,-1.40625,0.023438,-2.78125,0.034759,0.667559,-1.57924,-0.07206,1.15908,-1.76514,-0.08296,0.646425,-1.53895,0.050019,1.12766,-1.75698,0.264286,0.101723,0.224273,-2.00754,-1.42575,13.2627,-265.388,1
2.41302,3.90625,0.691406,10.6836,1.33203,-0.29297,-2.89062,-3.23828,1.45703,11.8359,-1.40625,0.023438,-2.78125,0.034759,0.667559,-1.57924,-0.07206,1.15908,-1.76514,-0.08296,0.646425,-1.53895,0.050019,1.12766,-1.75698,0.264286,0.101723,0.224273,-2.00754,-1.42575,13.2627,-265.388,1
2.42511,3.90625,0.691406,10.6836,1.33203,-0.29297,-2.89062,-3.23828,1.45703,11.8359,-1.40625,0.023438,-2.78125,0.034759,0.667559,-1.57924,-0.07206,1.15908,-1.76514,-0.08296,0.646425,-1.53895,0.050019,1.12766,-1.75698,0.264286,0.101723,0.224273,-2.00754,-1.42575,13.2627,-265.388,1
2.43594,4.10547,2.76953,11.2031,-1.33203,-3.73438,6.37891,-3.85547,4.35156,8.45703,0.8125,-4.22656,6.41797,0.035061,0.789517,-1.59135,-0.08641,1.15727,-2.18503,-0.09083,0.757786,-1.55178,0.054318,1.11882,-2.17348,-0.17354,0.161378,-0.00902,-1.63644,1.55264,16.6864,-201.832,1
2.44953,4.10547,2.76953,11.2031,-1.33203,-3.73438,6.37891,-3.85547,4.35156,8.45703,0.8125,-4.22656,6.41797,0.035061,0.789517,-1.59135,-0.08641,1.15727,-2.18503,-0.09083,0.757786,-1.55178,0.054318,1.11882,-2.17348,-0.17354,0.161378,-0.00902,-1.63644,1.55264,16.6864,-201.832,1
2.46004,4.10547,2.76953,11.2031,-1.33203,-3.73438,6.37891,-3.85547,4.35156,8.45703,0.8125,-4.22656,6.41797,0.035061,0.789517,-1.59135,-0.08641,1.15727,-2.18503,-0.09083,0.757786,-1.55178,0.054318,1.11882,-2.17348,-0.17354,0.161378,-0.00902,-1.63644,1.55264,16.6864,-201.832,1
2.47223,2.29688,-0.34375,7.45703,1.97656,3.38672,2.48438,-4.22656,0.046875,6.52734,-0.98828,2.84375,2,0.041662,0.871932,-1.57007,-0.0789,0.724965,-1.97046,-0.08817,0.841231,-1.52934,0.032821,0.712733,-1.94313,-0.30137,-0.14755,-0.15496,0.475249,-0.52433,5.40012,-233.107,1
2.48246,2.29688,-0.34375,7.45703,1.97656,3.38672,2.48438,-4.22656,0.046875,6.52734,-0.98828,2.84375,2,0.041662,0.871932,-1.57007,-0.0789,0.724965,-1.97046,-0.08817,0.841231,-1.52934,0.032821,0.712733,-1.94313,-0.30137,-0.14755,-0.15496,0.475249,-0.52433,5.40012,-233.107,1
2.49337,2.29688,-0.34375,7.45703,1.97656,3.38672,2.48438,-4.22656,0.046875,6.52734,-0.98828,2.84375,2,0.041662,0.871932,-1.57007,-0.0789,0.724965,-1.97046,-0.08817,0.841231,-1.52934,0.032821,0.712733,-1.94313,-0.30137,-0.14755,-0.15496,0.475249,-0.52433,5.40012,-233.107,1
2.50369,3.68359,-3.14062,7.53125,0.617188,1.97656,-9.01562,-2.54688,-4.87109,8.125,-0.71484,2.71875,-8.27344,0.038998,0.957194,-1.54286,-0.06855,0.540696,-1.58541,-0.08393,0.929581,-1.50604,0.033729,0.530705,-1.57802,0.4049,-0.15607,-0.10063,2.26851,-0.79847,7.73207,-294.373,1
2.51387,3.68359,-3.14062,7.53125,0.617188,1.97656,-9.01562,-2.54688,-4.87109,8.125,-0.71484,2.71875,-8.27344,0.038998,0.957194,-1.54286,-0.06855,0.540696,-1.58541,-0.08393,0.929581,-1.50604,0.033729,0.530705,-1.57802,0.4049,-0.15607,-0.10063,2.26851,-0.79847,7.73207,-294.373,1
2.52714,3.68359,-3.14062,7.53125,0.617188,1.97656,-9.01562,-2.54688,-4.87109,8.125,-0.71484,2.71875,-8.27344,0.038998,0.957194,-1.54286,-0.06855,0.540696,-1.58541,-0.08393,0.929581,-1.50604,0.033729,0.530705,-1.57802,0.4049,-0.15607,-0.10063,2.26851,-0.79847,7.73207,-294.373,1
2.53752,3.68359,-3.14062,7.53125,0.617188,1.97656,-9.01562,-2.54688,-4.87109,8.125,-0.71484,2.71875,-8.27344,0.038998,0.957194,-1.54286,-0.06855,0.540696,-1.58541,-0.08393,0.929581,-1.50604,0.033729,0.530705,-1.57802,0.4049,-0.15607,-0.10063,2.26851,-0.79847,7.73207,-294.373,1
2.54782,-2.02734,-0.54297,-2.03906,-3.41016,1.08594,11.0547,0.441406,-0.14453,-2.78125,2.81641,1.30859,13.0234,0.022042,1.13329,-1.78896,-0.07981,0.659081,-1.57952,-0.09156,1.10779,-1.74831,0.039906,0.629228,-1.52679,-0.43559,-0.09216,-0.123,-5.91727,4.43286,14.965,-302.785,1
2.55809,-2.02734,-0.54297,-2.03906,-3.41016,1.08594,11.0547,0.441406,-0.14453,-2.78125,2.81641,1.30859,13.0234,0.022042,1.13329,-1.78896,-0.07981,0.659081,-1.57952,-0.09156,1.10779,-1.74831,0.039906,0.629228,-1.52679,-0.43559,-0.09216,-0.123,-5.91727,4.43286,14.965,-302.785,1
2.56868,-2.02734,-0.54297,-2.03906,-3.41016,1.08594,11.0547,0.441406,-0.14453,-2.78125,2.81641,1.30859,13.0234,0.022042,1.13329,-1.78896,-0.07981,0.659081,-1.57952,-0.09156,1.10779,-1.74831,0.039906,0.629228,-1.52679,-0.43559,-0.09216,-0.123,-5.91727,4.43286,14.965,-302.785,1
2.57975,-2.02734,-0.54297,-2.03906,-3.41016,1.08594,11.0547,0.441406,-0.14453,-2.78125,2.81641,1.30859,13.0234,0.022042,1.13329,-1.78896,-0.07981,0.659081,-1.57952,-0.09156,1.10779,-1.74831,0.039906,0.629228,-1.52679,-0.43559,-0.09216,-0.123,-5.91727,4.43286,14.965,-302.785,1
2.593,1.55469,-4.89453,5.63672,-3.26172,2.74219,9.83203,-0.71484,-4.30078,6.30469,3.70703,4.72266,9.16406,0.040209,1.12602,-2.19205,-0.07769,0.790062,-1.59256,-0.10022,1.1061,-2.17409,0.042994,0.763963,-1.55481,-0.13838,-0.04102,-0.21462,0.317232,-0.91818,15.6437,-303.236,1
2.60317,1.55469,-4.89453,5.63672,-3.26172,2.74219,9.83203,-0.71484,-4.30078,6.30469,3.70703,4.72266,9.16406,0.040209,1.12602,-2.19205,-0.07769,0.790062,-1.59256,-0.10022,1.1061,-2.17409,0.042994,0.763963,-1.55481,-0.13838,-0.04102,-0.21462,0.317232,-0.91818,15.6437,-303.236,1
2.61459,1.55469,-4.89453,5.63672,-3.26172,2.74219,9.83203,-0.71484,-4.30078,6.30469,3.70703,4.72266,9.16406,0.040209,1.12602,-2.19205,-0.07769,0.790062,-1.59256,-0.10022,1.1061,-2.17409,0.042994,0.763963,-1.55481,-0.13838,-0.04102,-0.21462,0.317232,-0.91818,15.6437,-303.236,1
2.63085,-2.22266,3.58594,2.66797,-2.81641,-0.76563,6.52734,1.0625,2.32422,1.89062,4.5,0.46875,6.9375,0.042267,0.727024,-1.972,-0.08248,0.879138,-1.57593,-0.07394,0.705951,-1.93643,0.046385,0.851949,-1.54347,0.057624,-0.26686,-0.03565,2.48997,-0.31963,3.6356,-304.779,1
2.64119,-2.22266,3.58594,2.66797,-2.81641,-0.76563,6.52734,1.0625,2.32422,1.89062,4.5,0.46875,6.9375,0.042267,0.727024,-1.972,-0.08248,0.879138,-1.57593,-0.07394,0.705951,-1.93643,0.046385,0.851949,-1.54347,0.057624,-0.26686,-0.03565,2.48997,-0.31963,3.6356,-304.779,1
2.65277,-2.22266,3.58594,2.66797,-2.81641,-0.76563,6.52734,1.0625,2.32422,1.89062,4.5,0.46875,6.9375,0.042267,0.727024,-1.972,-0.08248,0.879138,-1.57593,-0.07394,0.705951,-1.93643,0.046385,0.851949,-1.54347,0.057624,-0.26686,-0.03565,2.48997,-0.31963,3.6356,-304.779,1
2.66311,-0.41797,2.62109,-10.0156,-4.07812,-4.05469,6.52734,0.34375,2.66797,-8.30859,3.78125,-3.78125,9.08984,0.038816,0.546994,-1.59474,-0.08036,0.971545,-1.54549,-0.06467,0.534096,-1.56846,0.043479,0.939572,-1.52768,-0.32587,-0.20188,0.113486,1.92135,0.137667,9.39485,-304.464,1
2.67348,-0.41797,2.62109,-10.0156,-4.07812,-4.05469,6.52734,0.34375,2.66797,-8.30859,3.78125,-3.78125,9.08984,0.038816,0.546994,-1.59474,-0.08036,0.971545,-1.54549,-0.06467,0.534096,-1.56846,0.043479,0.939572,-1.52768,-0.32587,-0.20188,0.113486,1.92135,0.137667,9.39485,-304.464,1
2.68436,-0.41797,2.62109,-10.0156,-4.07812,-4.05469,6.52734,0.34375,2.66797,-8.30859,3.78125,-3.78125,9.08984,0.038816,0.546994,-1.59474,-0.08036,0.971545,-1.54549,-0.06467,0.534096,-1.56846,0.043479,0.939572,-1.52768,-0.32587,-0.20188,0.113486,1.92135,0.137667,9.39485,-304.464,1
2.69537,-0.41797,2.62109,-10.0156,-4.07812,-4.05469,6.52734,0.34375,2.66797,-8.30859,3.78125,-3.78125,9.08984,0.038816,0.546994,-1.59474,-0.08036,0.971545,-1.54549,-0.06467,0.534096,-1.56846,0.043479,0.939572,-1.52768,-0.32587,-0.20188,0.113486,1.92135,0.137667,9.39485,-304.464,1
2.71128,3.51172,1.28516,10.4609,1.35938,-0.26953,-3.15234,-2.86719,1.95312,11.8711,-1.33203,-0.32031,-2.44531,0.047596,0.658839,-1.58424,-0.07279,1.14661,-1.78185,-0.06758,0.640006,-1.53455,0.048262,1.11088,-1.76623,0.318614,0.157116,0.190185,-2.55461,0.089783,18.3085,-264.248,1
2.72139,3.51172,1.28516,10.4609,1.35938,-0.26953,-3.15234,-2.86719,1.95312,11.8711,-1.33203,-0.32031,-2.44531,0.047596,0.658839,-1.58424,-0.07279,1.14661,-1.78185,-0.06758,0.640006,-1.53455,0.048262,1.11088,-1.76623,0.318614,0.157116,0.190185,-2.55461,0.089783,18.3085,-264.248,1
2.7321,3.51172,1.28516,10.4609,1.35938,-0.26953,-3.15234,-2.86719,1.95312,11.8711,-1.33203,-0.32031,-2.44531,0.047596,0.658839,-1.58424,-0.07279,1.14661,-1.78185,-0.06758,0.640006,-1.53455,0.048262,1.11088,-1.76623,0.318614,0.157116,0.190185,-2.55461,0.089783,18.3085,-264.248,1
2.74262,4.07812,3.90625,11.5391,-1.35938,-3.90625,6.12109,-3.48438,4.72266,8.82812,0.640625,-3.78125,6.71484,0.04475,0.78764,-1.6037,-0.08175,1.14473,-2.18753,-0.07533,0.751125,-1.54948,0.060192,1.10767,-2.17433,-0.11495,0.135811,0.078332,-1.42694,1.58975,16.3967,-201.222,1
2.75307,4.07812,3.90625,11.5391,-1.35938,-3.90625,6.12109,-3.48438,4.72266,8.82812,0.640625,-3.78125,6.71484,0.04475,0.78764,-1.6037,-0.08175,1.14473,-2.18753,-0.07533,0.751125,-1.54948,0.060192,1.10767,-2.17433,-0.11495,0.135811,0.078332,-1.42694,1.58975,16.3967,-201.222,1
2.7636,4.07812,3.90625,11.5391,-1.35938,-3.90625,6.12109,-3.48438,4.72266,8.82812,0.640625,-3.78125,6.71484,0.04475,0.78764,-1.6037,-0.08175,1.14473,-2.18753,-0.07533,0.751125,-1.54948,0.060192,1.10767,-2.17433,-0.11495,0.135811,0.078332,-1.42694,1.58975,16.3967,-201.222,1
2.77461,4.07812,3.90625,11.5391,-1.35938,-3.90625,6.12109,-3.48438,4.72266,8.82812,0.640625,-3.78125,6.71484,0.04475,0.78764,-1.6037,-0.08175,1.14473,-2.18753,-0.07533,0.751125,-1.54948,0.060192,1.10767,-2.17433,-0.11495,0.135811,0.078332,-1.42694,1.58975,16.3967,-201.222,1
2.78608,2.57031,-0.02344,7.01172,1.60547,2.62109,2.59375,-4.42578,0.023438,6.71484,-0.78906,3.46094,1.70312,0.050987,0.878412,-1.59199,-0.07545,0.731747,-1.96283,-0.0737,0.839596,-1.5385,0.041177,0.721029,-1.94115,-0.20337,-0.19655,-0.03991,0.414197,0.11133,4.25928,-234.827,1
2.79625,2.57031,-0.02344,7.01172,1.60547,2.62109,2.59375,-4.42578,0.023438,6.71484,-0.78906,3.46094,1.70312,0.050987,0.878412,-1.59199,-0.07545,0.731747,-1.96283,-0.0737,0.839596,-1.5385,0.041177,0.721029,-1.94115,-0.20337,-0.19655,-0.03991,0.414197,0.11133,4.25928,-234.827,1
2.80766,2.57031,-0.02344,7.01172,1.60547,2.62109,2.59375,-4.42578,0.023438,6.71484,-0.78906,3.46094,1.70312,0.050987,0.878412,-1.59199,-0.07545,0.731747,-1.96283,-0.0737,0.839596,-1.5385,0.041177,0.721029,-1.94115,-0.20337,-0.19655,-0.03991,0.414197,0.11133,4.25928,-234.827,1
2.82249,2.57031,-0.02344,7.01172,1.60547,2.62109,2.59375,-4.42578,0.023438,6.71484,-0.78906,3.46094,1.70312,0.050987,0.878412,-1.59199,-0.07545,0.731747,-1.96283,-0.0737,0.839596,-1.5385,0.041177,0.721029,-1.94115,-0.20337,-0.19655,-0.03991,0.414197,0.11133,4.25928,-234.827,1
2.83321,4.07812,-2.91797,7.41797,0.320312,-0.14453,-7.41797,-2.64453,-4.82031,8.49609,-0.64063,2.74219,-8.16016,0.046264,0.970879,-1.56482,-0.06498,0.55202,-1.5666,-0.07206,0.933577,-1.51844,0.036818,0.538516,-1.56688,0.527406,-0.17844,-0.0463,2.34392,-0.42258,7.00184,-298.396,1
2.84353,4.07812,-2.91797,7.41797,0.320312,-0.14453,-7.41797,-2.64453,-4.82031,8.49609,-0.64063,2.74219,-8.16016,0.046264,0.970879,-1.56482,-0.06498,0.55202,-1.5666,-0.07206,0.933577,-1.51844,0.036818,0.538516,-1.56688,0.527406,-0.17844,-0.0463,2.34392,-0.42258,7.00184,-298.396,1
2.85412,4.07812,-2.91797,7.41797,0.320312,-0.14453,-7.41797,-2.64453,-4.82031,8.49609,-0.64063,2.74219,-8.16016,0.046264,0.970879,-1.56482,-0.06498,0.55202,-1.5666,-0.07206,0.933577,-1.51844,0.036818,0.538516,-1.56688,0.527406,-0.17844,-0.0463,2.34392,-0.42258,7.00184,-298.396,1
2.86985,-1.77734,-0.36719,-1.92578,-4.30078,0.640625,10.6484,0.691406,0,-2.63281,3.36328,1.58203,12.875,0.032639,1.14225,-1.79683,-0.07297,0.685604,-1.58158,-0.07884,1.10852,-1.74992,0.039724,0.649392,-1.53059,-0.34611,0.011175,-0.06228,-2.98437,2.03028,22.3678,-302.983,1
